transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
134339,6/18/2023,7:54:05,2,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
134340,6/18/2023,7:54:08,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
134341,6/18/2023,7:54:13,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
134342,6/18/2023,7:54:13,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
134343,6/18/2023,7:54:13,1,8,Hell's Kitchen,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic
134344,6/18/2023,7:54:46,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
134345,6/18/2023,7:54:46,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
134346,6/18/2023,7:54:57,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
134347,6/18/2023,7:54:57,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
134348,6/18/2023,7:54:58,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
134349,6/18/2023,7:56:22,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
134350,6/18/2023,7:56:22,1,5,Lower Manhattan,83,14,Branded,Housewares,I Need My Bean! Latte cup
134351,6/18/2023,7:57:31,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
134352,6/18/2023,7:57:31,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
134353,6/18/2023,7:57:41,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
134354,6/18/2023,7:57:41,1,3,Astoria,11,8.95,Loose Tea,Herbal tea,Lemon Grass
134355,6/18/2023,7:57:48,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
134356,6/18/2023,7:57:48,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
134357,6/18/2023,7:58:08,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
134358,6/18/2023,7:58:20,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
134359,6/18/2023,7:58:20,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
134360,6/18/2023,7:58:39,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
134361,6/18/2023,7:58:48,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
134362,6/18/2023,7:58:48,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
134363,6/18/2023,7:58:49,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
134364,6/18/2023,7:58:49,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
134365,6/18/2023,7:59:59,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
134366,6/18/2023,8:00:51,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
134367,6/18/2023,8:00:51,1,8,Hell's Kitchen,5,15,Coffee beans,Gourmet Beans,Columbian Medium Roast
134368,6/18/2023,8:00:52,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
134369,6/18/2023,8:01:07,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
134370,6/18/2023,8:01:19,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
134371,6/18/2023,8:01:19,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
134372,6/18/2023,8:01:48,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
134373,6/18/2023,8:01:48,1,8,Hell's Kitchen,83,14,Branded,Housewares,I Need My Bean! Latte cup
134374,6/18/2023,8:02:09,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
134375,6/18/2023,8:02:16,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
134376,6/18/2023,8:02:20,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
134377,6/18/2023,8:02:31,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
134378,6/18/2023,8:02:31,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
134379,6/18/2023,8:02:54,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
134380,6/18/2023,8:03:12,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
134381,6/18/2023,8:04:30,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
134382,6/18/2023,8:04:30,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
134383,6/18/2023,8:04:39,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
134384,6/18/2023,8:04:39,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
134385,6/18/2023,8:06:10,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
134386,6/18/2023,8:06:10,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
134387,6/18/2023,8:06:41,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
134388,6/18/2023,8:07:20,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
134389,6/18/2023,8:07:47,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
134390,6/18/2023,8:07:54,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
134391,6/18/2023,8:08:29,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
134392,6/18/2023,8:08:52,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
134393,6/18/2023,8:09:30,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
134394,6/18/2023,8:10:10,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
134395,6/18/2023,8:10:10,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
134396,6/18/2023,8:10:17,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
134397,6/18/2023,8:10:17,1,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
134398,6/18/2023,8:10:24,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
134399,6/18/2023,8:10:24,1,8,Hell's Kitchen,7,19.75,Coffee beans,Premium Beans,Jamacian Coffee River
134400,6/18/2023,8:11:13,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
134401,6/18/2023,8:11:13,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
134402,6/18/2023,8:11:22,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
134403,6/18/2023,8:11:52,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
134404,6/18/2023,8:11:52,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
134405,6/18/2023,8:11:54,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
134406,6/18/2023,8:11:54,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
134407,6/18/2023,8:13:47,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
134408,6/18/2023,8:13:47,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
134409,6/18/2023,8:13:53,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
134410,6/18/2023,8:14:03,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
134411,6/18/2023,8:14:05,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
134412,6/18/2023,8:14:30,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
134413,6/18/2023,8:14:54,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
134414,6/18/2023,8:15:04,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
134415,6/18/2023,8:15:16,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
134416,6/18/2023,8:15:16,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
134417,6/18/2023,8:15:26,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
134418,6/18/2023,8:16:10,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
134419,6/18/2023,8:16:36,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
134420,6/18/2023,8:16:38,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
134421,6/18/2023,8:16:38,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
134422,6/18/2023,8:16:50,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
134423,6/18/2023,8:16:50,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
134424,6/18/2023,8:17:01,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
134425,6/18/2023,8:17:01,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
134426,6/18/2023,8:17:05,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
134427,6/18/2023,8:17:05,1,8,Hell's Kitchen,11,8.95,Loose Tea,Herbal tea,Lemon Grass
134428,6/18/2023,8:18:01,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
134429,6/18/2023,8:18:40,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
134430,6/18/2023,8:18:43,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
134431,6/18/2023,8:19:23,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
134432,6/18/2023,8:19:23,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
134433,6/18/2023,8:19:34,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
134434,6/18/2023,8:19:34,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
134435,6/18/2023,8:19:53,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
134436,6/18/2023,8:20:06,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
134437,6/18/2023,8:20:06,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
134438,6/18/2023,8:20:27,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
134439,6/18/2023,8:20:27,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
134440,6/18/2023,8:20:33,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
134441,6/18/2023,8:20:33,2,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup
134442,6/18/2023,8:20:33,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
134443,6/18/2023,8:20:47,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
134444,6/18/2023,8:20:47,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
134445,6/18/2023,8:21:42,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
134446,6/18/2023,8:21:54,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
134447,6/18/2023,8:22:15,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
134448,6/18/2023,8:22:29,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
134449,6/18/2023,8:22:29,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
134450,6/18/2023,8:22:29,1,8,Hell's Kitchen,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
134451,6/18/2023,8:24:09,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
134452,6/18/2023,8:24:09,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
134453,6/18/2023,8:24:11,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
134454,6/18/2023,8:25:25,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
134455,6/18/2023,8:25:25,1,3,Astoria,14,8.95,Loose Tea,Black tea,Earl Grey
134456,6/18/2023,8:26:06,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
134457,6/18/2023,8:26:36,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
134458,6/18/2023,8:27:46,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
134459,6/18/2023,8:27:46,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
134460,6/18/2023,8:27:57,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
134461,6/18/2023,8:27:57,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
134462,6/18/2023,8:28:01,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
134463,6/18/2023,8:28:01,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
134464,6/18/2023,8:28:26,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
134465,6/18/2023,8:28:36,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
134466,6/18/2023,8:29:18,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
134467,6/18/2023,8:29:36,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
134468,6/18/2023,8:29:36,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
134469,6/18/2023,8:30:10,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
134470,6/18/2023,8:31:14,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
134471,6/18/2023,8:31:41,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
134472,6/18/2023,8:31:41,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
134473,6/18/2023,8:32:09,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
134474,6/18/2023,8:32:09,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
134475,6/18/2023,8:34:22,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
134476,6/18/2023,8:34:22,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
134477,6/18/2023,8:35:46,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
134478,6/18/2023,8:36:03,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
134479,6/18/2023,8:36:25,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
134480,6/18/2023,8:37:19,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
134481,6/18/2023,8:37:33,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
134482,6/18/2023,8:38:20,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
134483,6/18/2023,8:38:41,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
134484,6/18/2023,8:39:19,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
134485,6/18/2023,8:39:19,1,3,Astoria,11,8.95,Loose Tea,Herbal tea,Lemon Grass
134486,6/18/2023,8:39:36,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
134487,6/18/2023,8:39:36,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
134488,6/18/2023,8:40:51,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
134489,6/18/2023,8:40:56,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
134490,6/18/2023,8:42:09,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
134491,6/18/2023,8:42:45,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
134492,6/18/2023,8:42:45,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
134493,6/18/2023,8:45:02,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
134494,6/18/2023,8:45:02,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
134495,6/18/2023,8:46:06,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
134496,6/18/2023,8:46:44,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
134497,6/18/2023,8:46:44,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
134498,6/18/2023,8:47:26,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
134499,6/18/2023,8:47:31,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
134500,6/18/2023,8:48:07,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
134501,6/18/2023,8:49:52,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
134502,6/18/2023,8:49:52,1,8,Hell's Kitchen,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic
134503,6/18/2023,8:50:31,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
134504,6/18/2023,8:51:20,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
134505,6/18/2023,8:51:20,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
134506,6/18/2023,8:51:41,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
134507,6/18/2023,8:51:41,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
134508,6/18/2023,8:53:02,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
134509,6/18/2023,8:53:02,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
134510,6/18/2023,8:53:08,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
134511,6/18/2023,8:53:08,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
134512,6/18/2023,8:53:27,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
134513,6/18/2023,8:53:28,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
134514,6/18/2023,8:53:28,1,8,Hell's Kitchen,11,8.95,Loose Tea,Herbal tea,Lemon Grass
134515,6/18/2023,8:53:51,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
134516,6/18/2023,8:54:29,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
134517,6/18/2023,8:54:49,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
134518,6/18/2023,8:56:03,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
134519,6/18/2023,8:56:03,1,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup
134520,6/18/2023,8:56:36,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
134521,6/18/2023,8:56:37,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
134522,6/18/2023,8:56:37,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
134523,6/18/2023,8:57:02,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
134524,6/18/2023,8:57:34,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
134525,6/18/2023,8:57:39,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
134526,6/18/2023,8:59:12,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
134527,6/18/2023,8:59:27,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
134528,6/18/2023,9:00:25,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
134529,6/18/2023,9:00:28,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
134530,6/18/2023,9:01:49,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
134531,6/18/2023,9:01:49,1,8,Hell's Kitchen,3,14.75,Coffee beans,Espresso Beans,Espresso Roast
134532,6/18/2023,9:02:37,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
134533,6/18/2023,9:03:13,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
134534,6/18/2023,9:03:56,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
134535,6/18/2023,9:03:56,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
134536,6/18/2023,9:04:30,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
134537,6/18/2023,9:04:30,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
134538,6/18/2023,9:05:11,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
134539,6/18/2023,9:05:28,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
134540,6/18/2023,9:05:50,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
134541,6/18/2023,9:06:15,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
134542,6/18/2023,9:06:58,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
134543,6/18/2023,9:06:58,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
134544,6/18/2023,9:07:20,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
134545,6/18/2023,9:07:35,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
134546,6/18/2023,9:07:35,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
134547,6/18/2023,9:07:46,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
134548,6/18/2023,9:07:57,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
134549,6/18/2023,9:09:52,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
134550,6/18/2023,9:12:10,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
134551,6/18/2023,9:12:10,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
134552,6/18/2023,9:12:28,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
134553,6/18/2023,9:12:28,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
134554,6/18/2023,9:12:30,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
134555,6/18/2023,9:12:30,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
134556,6/18/2023,9:12:57,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
134557,6/18/2023,9:13:00,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
134558,6/18/2023,9:13:12,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
134559,6/18/2023,9:13:12,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
134560,6/18/2023,9:14:24,3,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
134561,6/18/2023,9:14:24,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
134562,6/18/2023,9:14:55,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
134563,6/18/2023,9:15:04,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
134564,6/18/2023,9:15:08,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
134565,6/18/2023,9:15:08,1,8,Hell's Kitchen,11,8.95,Loose Tea,Herbal tea,Lemon Grass
134566,6/18/2023,9:15:15,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
134567,6/18/2023,9:15:46,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
134568,6/18/2023,9:15:47,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
134569,6/18/2023,9:15:47,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
134570,6/18/2023,9:18:22,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
134571,6/18/2023,9:19:04,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
134572,6/18/2023,9:19:08,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
134573,6/18/2023,9:19:14,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
134574,6/18/2023,9:20:16,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
134575,6/18/2023,9:20:16,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
